,User-ID,ISBN,Book-Rating,Book-Title
343237,216683,1559029838,8,Call of the Wild
343146,216683,051513287X,8,Face the Fire (Three Sisters Island Trilogy)
343144,216683,0515128546,8,Tears of the Moon (Irish Trilogy)
343132,216683,0451167317,8,The Dark Half
343145,216683,0515131229,8,Dance upon the Air (Three Sisters Island Trilogy)
343183,216683,0671004530,8,On the Street Where You Live
342639,216444,0385720106,5,A Map of the World
342651,216444,0446532231,9,"Dude, Where's My Country?"
342688,216444,0671510053,9,SHIPPING NEWS
342707,216444,0786881852,7,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
342139,216012,0743206045,8,Daddy's Little Girl
342103,216012,051513287X,6,Face the Fire (Three Sisters Island Trilogy)
342107,216012,0515136530,7,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)"
340530,214786,0385504209,10,The Da Vinci Code
340554,214786,043936213X,10,Harry Potter and the Sorcerer's Stone (Book 1)
340549,214786,0425182878,8,Chosen Prey
340528,214786,0385486804,10,Into the Wild
340515,214786,0345353145,7,Sphere
340497,214786,006101351X,10,The Perfect Storm : A True Story of Men Against the Sea
340510,214786,0312282990,10,The Amazing Adventures of Kavalier &amp; Clay
340511,214786,0312924585,10,Silence of the Lambs
340514,214786,0345337662,8,Interview with the Vampire
340516,214786,034536676X,10,The World According to Garp
340517,214786,0345370775,10,Jurassic Park
340519,214786,0345391055,9,Disclosure
340521,214786,0345402871,9,Airframe
340522,214786,0345417623,10,Timeline
340597,214786,0553268880,10,The Prince of Tides
340603,214786,0671041789,10,The Green Mile
340562,214786,0440221471,10,The Runaway Jury
340563,214786,0440224764,8,The Partner
340564,214786,0440234743,9,The Testament
340572,214786,0446601241,9,Kiss the Girls
340574,214786,0446604666,10,Sick Puppy
340576,214786,0446611212,9,Violets Are Blue
340586,214786,0451167317,9,The Dark Half
340585,214786,0451156609,9,The Tommyknockers
338404,212965,0515128554,10,Heart of the Sea (Irish Trilogy)
338403,212965,0515128546,10,Tears of the Moon (Irish Trilogy)
338400,212965,0515126772,10,Jewels of the Sun (Irish Trilogy)
336572,211426,034538475X,10,The Tale of the Body Thief (Vampire Chronicles (Paperback))
336573,211426,0345391802,10,The Hitchhiker's Guide to the Galaxy
336567,211426,0345313860,10,"The Vampire Lestat (Vampire Chronicles, Book II)"
336570,211426,0345351525,10,The Queen of the Damned (Vampire Chronicles (Paperback))
336568,211426,0345337662,8,Interview with the Vampire
336583,211426,038542017X,8,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
336589,211426,0439064864,10,Harry Potter and the Chamber of Secrets (Book 2)
336590,211426,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3)
336565,211426,0312976275,8,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
336566,211426,0316769487,10,The Catcher in the Rye
336543,211426,0061097314,8,The Bean Trees
336546,211426,0140067477,9,The Tao of Pooh
336551,211426,014029628X,7,Girl in Hyacinth Blue
336593,211426,0446604666,8,Sick Puppy
336633,211426,0671617028,9,The Color Purple
336637,211426,0684801523,10,The Great Gatsby
336638,211426,068484267X,9,Angela's Ashes: A Memoir
336639,211426,0684865742,7,Tis: A Memoir
336647,211426,080410526X,9,All I Really Need to Know
336648,211426,080410753X,7,The Kitchen God's Wife
336625,211426,0609610597,10,"The Shelters of Stone (Earth's Children Series, No 5)"
336609,211426,0452282152,7,Girl with a Pearl Earring
336624,211426,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1)
336620,211426,0553277472,7,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
336622,211426,0553572997,8,The Alienist
336598,211426,0451160525,10,"The Gunslinger (The Dark Tower, Book 1)"
335296,210485,0375727345,6,House of Sand and Fog
335294,210485,0375706771,9,Midwives: A Novel
335287,210485,0345438329,8,Big Stone Gap: A Novel (Ballantine Reader's Circle)
335285,210485,0345378490,7,Congo
335284,210485,0345370775,8,Jurassic Park
335318,210485,0440226430,6,Summer Sisters
335317,210485,044021145X,8,The Firm
335309,210485,0385504209,8,The Da Vinci Code
335308,210485,038550120X,7,A Painted House
335307,210485,0385420161,8,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies"
335306,210485,0385336179,8,Shopaholic Ties the Knot
335281,210485,0345351525,7,The Queen of the Damned (Vampire Chronicles (Paperback))
335279,210485,0345348036,10,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure
335247,210485,0140293248,6,The Girls' Guide to Hunting and Fishing
335246,210485,014025448X,9,At Home in Mitford (The Mitford Years)
335241,210485,0060987529,7,Confessions of an Ugly Stepsister : A Novel
335240,210485,0060938455,9,Fast Food Nation: The Dark Side of the All-American Meal
335256,210485,0312422156,10,Middlesex: A Novel
335276,210485,0345339681,9,The Hobbit : The Enchanting Prelude to The Lord of the Rings
335264,210485,0316666343,8,The Lovely Bones: A Novel
335262,210485,0316096199,9,Lucky : A Memoir
335261,210485,0312983867,8,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
335383,210485,0786881852,7,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
335376,210485,0688177751,8,Miss Julia Speaks Her Mind : A Novel
335373,210485,0671693816,6,Wifey
335407,210485,1400031354,9,Tears of the Giraffe (No.1 Ladies Detective Agency)
335413,210485,1592400876,8,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation"
335411,210485,155874262X,9,Chicken Soup for the Soul (Chicken Soup for the Soul)
335410,210485,1400034779,10,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
335344,210485,0452284449,9,The Virgin Blue
335338,210485,0451203895,1,4 Blondes
335337,210485,0451160525,9,"The Gunslinger (The Dark Tower, Book 1)"
335369,210485,0671042858,7,The Girl Who Loved Tom Gordon
335368,210485,0671004530,6,On the Street Where You Live
335367,210485,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback))
335365,210485,0609804138,9,The Sweet Potato Queens' Book of Love
335358,210485,0553274295,10,Where the Red Fern Grows
334791,210035,0451160525,7,"The Gunslinger (The Dark Tower, Book 1)"
334761,210035,0345417623,9,Timeline
334826,210035,0553579754,8,Fear Nothing
333984,209516,0375703861,10,White Teeth: A Novel
333982,209516,0345443284,7,While I Was Gone
333995,209516,038572179X,8,Atonement : A Novel
333980,209516,0345438329,4,Big Stone Gap: A Novel (Ballantine Reader's Circle)
333927,209516,0156628708,7,Mrs Dalloway
333858,209516,002542730X,9,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times
333864,209516,0060958022,10,Five Quarters of the Orange
333866,209516,0060976845,9,Little Altars Everywhere: A Novel
333905,209516,0140244824,9,Songs in Ordinary Time (Oprah's Book Club (Paperback))
334106,209516,0749397543,10,
334124,209516,1573225517,7,High Fidelity
334117,209516,0767902521,10,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
334013,209516,0446310786,10,To Kill a Mockingbird
334066,209516,0553574574,10,Beach Music
334058,209516,0553268880,9,The Prince of Tides
334052,209516,0552998486,10,Chocolat
332576,208671,0515128554,5,Heart of the Sea (Irish Trilogy)
332563,208671,0446520802,9,The Notebook
332566,208671,0446611085,9,Suzanne's Diary for Nicholas
332568,208671,0449221482,7,J Is for Judgment
332570,208671,0449221512,7,I Is for Innocent
332582,208671,0553280341,7,B Is for Burglar (Kinsey Millhone Mysteries (Paperback))
332580,208671,0553250531,7,The Valley of Horses
332581,208671,0553279556,8,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback))
332583,208671,0553284789,7,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback))
332589,208671,0679781587,9,
332554,208671,0316969680,5,The Beach House
332531,208671,002542730X,7,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times
332552,208671,0316569321,7,White Oleander : A Novel
332592,208671,068484267X,8,Angela's Ashes: A Memoir
332557,208671,0345443284,8,While I Was Gone
332631,208671,1558743669,8,"A Child Called \It\"": One Child's Courage to Survive"""
332634,208671,1558744630,5,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul)
332635,208671,1558745157,8,The Lost Boy: A Foster Child's Search for the Love of a Family
332601,208671,0786868716,7,The Five People You Meet in Heaven
332613,208671,0842329129,10,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
332615,208671,0842329218,9,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
331014,207782,0440214041,7,The Pelican Brief
331025,207782,0446605484,8,Roses Are Red (Alex Cross Novels)
331018,207782,0440998050,9,A Wrinkle in Time
331023,207782,0446532231,8,"Dude, Where's My Country?"
331026,207782,0446608815,8,Pop Goes the Weasel
331001,207782,0380002930,9,Watership Down
331000,207782,0375727132,7,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
330978,207782,014028009X,8,Bridget Jones's Diary
330979,207782,0151008116,8,Life of Pi
330983,207782,0316096199,8,Lucky : A Memoir
330993,207782,034538475X,6,The Tale of the Body Thief (Vampire Chronicles (Paperback))
331017,207782,0440241073,8,The Summons
331034,207782,0452282152,8,Girl with a Pearl Earring
331040,207782,0553580221,8,False Memory
331058,207782,0671042858,8,The Girl Who Loved Tom Gordon
331054,207782,0671027360,8,Angels &amp; Demons
329087,206534,0380789035,8,American Gods
329108,206534,0440180295,10,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
329047,206534,0060976845,8,Little Altars Everywhere: A Novel
329044,206534,0060934417,9,Bel Canto: A Novel
329155,206534,0684872153,10,Angela's Ashes (MMP) : A Memoir
327636,205735,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2)
327637,205735,0439136369,10,Harry Potter and the Prisoner of Azkaban (Book 3)
327638,205735,0439139597,10,Harry Potter and the Goblet of Fire (Book 4)
327648,205735,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
327660,205735,0671021001,8,She's Come Undone (Oprah's Book Club)
326275,204864,0380789035,10,American Gods
326372,204864,0449212602,10,The Handmaid's Tale
326281,204864,0380813815,10,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
326239,204864,034541389X,10,Flesh and Blood
326240,204864,0345413903,9,The Murder Book
326250,204864,0375700757,10,Cold Mountain : A Novel
326256,204864,0375726403,9,Empire Falls
326257,204864,0375727345,7,House of Sand and Fog
326293,204864,038549081X,10,The Handmaid's Tale : A Novel
326329,204864,0440206154,10,Red Dragon
326335,204864,0440414806,10,Holes (Yearling Newbery)
326340,204864,0441172717,10,Dune (Remembering Tomorrow)
326349,204864,0446601241,9,Kiss the Girls
326353,204864,0446605484,8,Roses Are Red (Alex Cross Novels)
326326,204864,0425169863,10,Point of Origin
326301,204864,0385722206,9,Balzac and the Little Chinese Seamstress : A Novel
326232,204864,0345361792,9,A Prayer for Owen Meany
326199,204864,0312195516,10,The Red Tent (Bestselling Backlist)
326133,204864,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe
326137,204864,0140119906,10,Love in the Time of Cholera (Penguin Great Books of the 20th Century)
326109,204864,0060916508,10,Their Eyes Were Watching God: A Novel
326113,204864,0060928336,9,Divine Secrets of the Ya-Ya Sisterhood: A Novel
326115,204864,0060930535,9,The Poisonwood Bible: A Novel
326121,204864,0060976845,6,Little Altars Everywhere: A Novel
326123,204864,0060987529,9,Confessions of an Ugly Stepsister : A Novel
326124,204864,006099486X,9,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary"
326357,204864,0446612545,8,The Beach House
326221,204864,0316666343,9,The Lovely Bones: A Novel
326223,204864,0316769487,10,The Catcher in the Rye
326171,204864,0142001805,10,The Eyre Affair: A Novel
326182,204864,0156027321,10,Life of Pi
326358,204864,0446612790,9,2nd Chance
326540,204864,0802130208,10,A Confederacy of Dunces (Evergreen Book)
326544,204864,0804111359,9,Secret History
326489,204864,0679746048,9,"Girl, Interrupted"
326492,204864,067976402X,10,Snow Falling on Cedars
326497,204864,0679781587,10,
326504,204864,0684874350,10,ANGELA'S ASHES
326555,204864,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback))
326567,204864,0842329129,6,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
326413,204864,0553208845,9,Siddhartha
326392,204864,0452269571,10,Bastard Out of Carolina
326365,204864,0449005615,9,Seabiscuit: An American Legend
326377,204864,0451163966,10,One Flew Over the Cuckoo's Nest
326379,204864,0451169530,10,The Stand: Complete and Uncut
326380,204864,0451176464,5,Gerald's Game
326457,204864,0671042262,8,The Blue Nowhere : A Novel
326423,204864,0553274295,10,Where the Red Fern Grows
326467,204864,0679429220,10,Midnight in the Garden of Good and Evil: A Savannah Story
323817,203240,0440498058,9,A Wrinkle In Time
323800,203240,0380813815,8,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
323799,203240,038079487X,8,What Looks Like Crazy On An Ordinary Day
323793,203240,0375726403,7,Empire Falls
323791,203240,0375703055,8,Ellen Foster
323804,203240,038572179X,8,Atonement : A Novel
323807,203240,0394820371,8,The Phantom Tollbooth
323812,203240,0440226430,5,Summer Sisters
323789,203240,0375502238,7,Blessings
323771,203240,014029628X,7,Girl in Hyacinth Blue
323819,203240,0440998050,8,A Wrinkle in Time
323761,203240,0060928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel
323763,203240,0060977493,5,The God of Small Things
323764,203240,0060987529,5,Confessions of an Ugly Stepsister : A Novel
323768,203240,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe
323769,203240,014023313X,7,The Stone Diaries
323770,203240,0140293248,8,The Girls' Guide to Hunting and Fishing
323786,203240,0345443284,8,While I Was Gone
323774,203240,0142001740,5,The Secret Life of Bees
323775,203240,0156027321,8,Life of Pi
323781,203240,0316284955,5,White Oleander : A Novel (Oprah's Book Club)
323783,203240,034540288X,8,The Lost World
323784,203240,0345435168,7,Open House (Oprah's Book Club (Paperback))
323785,203240,0345438329,7,Big Stone Gap: A Novel (Ballantine Reader's Circle)
323820,203240,0446611867,7,A Bend in the Road
323858,203240,0679734775,8,The House on Mango Street (Vintage Contemporaries)
323859,203240,0679781587,6,
323866,203240,0743418174,8,Good in Bed
323840,203240,0553273914,8,The House of the Spirits
321302,201290,034540288X,7,The Lost World
321300,201290,0345353145,9,Sphere
321303,201290,0345417623,10,Timeline
321308,201290,038082101X,5,Daughter of Fortune: A Novel
321309,201290,0380977788,6,Coraline
321311,201290,0385335482,6,Confessions of a Shopaholic (Summer Display Opportunity)
321312,201290,0385335881,5,Shopaholic Takes Manhattan (Summer Display Opportunity)
321266,201290,0060977493,4,The God of Small Things
321322,201290,0439136369,9,Harry Potter and the Prisoner of Azkaban (Book 3)
321323,201290,0439139597,9,Harry Potter and the Goblet of Fire (Book 4)
321339,201290,0553250531,6,The Valley of Horses
321328,201290,0446606812,6,Message in a Bottle
321329,201290,0446608955,3,A Walk to Remember
321330,201290,0446610399,4,The Rescue
321331,201290,0446672211,4,Where the Heart Is (Oprah's Book Club (Paperback))
321334,201290,0451203895,7,4 Blondes
321340,201290,0553273914,9,The House of the Spirits
320058,200226,0446606324,9,The Winner
320057,200226,0446520802,9,The Notebook
320056,200226,0446310786,10,To Kill a Mockingbird
320055,200226,0440222656,5,The Horse Whisperer
320034,200226,0385490992,5,The Street Lawyer
320030,200226,0380018179,10,The Thorn Birds
319993,200226,014025448X,7,At Home in Mitford (The Mitford Years)
319992,200226,0140177396,10,Of Mice and Men (Penguin Great Books of the 20th Century)
319977,200226,0060987561,8,I Know This Much Is True
320015,200226,0312983867,6,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
320027,200226,0375502238,7,Blessings
320025,200226,0345438329,8,Big Stone Gap: A Novel (Ballantine Reader's Circle)
